facility_id,readm_ratio_readm_30_ami_hrrp,readm_ratio_readm_30_cabg_hrrp,readm_ratio_readm_30_copd_hrrp,readm_ratio_readm_30_hf_hrrp,readm_ratio_readm_30_hip_knee_hrrp,readm_ratio_readm_30_pn_hrrp,readm_predicted_readm_30_ami_hrrp,readm_predicted_readm_30_cabg_hrrp,readm_predicted_readm_30_copd_hrrp,readm_predicted_readm_30_hf_hrrp,readm_predicted_readm_30_hip_knee_hrrp,readm_predicted_readm_30_pn_hrrp,readm_expected_readm_30_ami_hrrp,readm_expected_readm_30_cabg_hrrp,readm_expected_readm_30_copd_hrrp,readm_expected_readm_30_hf_hrrp,readm_expected_readm_30_hip_knee_hrrp,readm_expected_readm_30_pn_hrrp,readm_count_readm_30_ami_hrrp,readm_count_readm_30_cabg_hrrp,readm_count_readm_30_copd_hrrp,readm_count_readm_30_hf_hrrp,readm_count_readm_30_hip_knee_hrrp,readm_count_readm_30_pn_hrrp
010113,1.028,0.992,1.096,1.0838,0.9374,0.9421,13.9653,10.5179,21.1142,21.8907,4.4668,14.9712,13.585,10.6024,19.2645,20.198,4.765,15.8921,19.0,,39.0,90.0,,55.0
010114,,,0.9245,0.992,,0.9735,,,17.6248,20.4295,,15.1678,,,19.0636,20.5938,,15.5807,,,,18.0,,24.0
010118,,,1.005,0.9285,,1.0838,,,15.6829,17.3805,,17.4446,,,15.6043,18.7193,,16.0952,,,,,,22.0
010120,,,,1.0209,,1.0336,,,,16.3442,,12.5379,,,,16.0103,,12.1304,,,,,,
010125,,,0.9824,1.0081,,0.9675,,,15.429,14.9945,,12.1706,,,15.7052,14.8739,,12.5795,,,12.0,,,22.0
010126,,,,1.0398,,0.9912,,,,17.0072,,12.8636,,,,16.356,,12.9773,,,,,,
010128,,,0.9666,,,,,,12.3246,,,,,,12.75,,,,,,,,,
010129,,,,0.9843,,1.0317,,,,18.9328,,15.4522,,,,19.235,,14.9774,,,,,,
010130,,,0.969,1.0602,,1.0352,,,15.2111,18.614,,14.6532,,,15.6972,17.5569,,14.1547,,,,14.0,,20.0
010131,1.1265,,0.9929,1.0878,0.913,1.0923,15.3487,,14.9993,20.7261,5.2731,15.7908,13.6249,,15.1066,19.0534,5.7753,14.4561,25.0,,16.0,59.0,,63.0
010139,0.9717,0.9206,0.9683,1.0023,,0.9254,13.238,11.2032,15.638,19.4458,,14.0022,13.6238,12.17,16.1496,19.4015,,15.1304,,,,27.0,,19.0
010144,1.0069,0.9906,1.0659,1.0267,0.9959,0.9833,13.1186,11.1469,17.0108,20.6312,4.6513,15.7052,13.0293,11.2529,15.9587,20.0939,4.6706,15.9727,,,17.0,50.0,,32.0
010148,,,0.9718,0.9834,,1.0231,,,12.5915,14.0295,,11.9557,,,12.9574,14.2661,,11.6855,,,,,,11.0
010149,1.0127,,0.9918,1.1038,,1.04,12.4984,,18.0305,21.4628,,15.456,12.3421,,18.1792,19.4438,,14.8609,,,14.0,65.0,,40.0
010158,,,0.9954,,1.2754,1.0278,,,18.142,,7.913,14.3681,,,18.226,,6.2042,13.9797,,,,,,15.0
010164,,,0.9845,1.0182,,1.1292,,,14.1904,16.7733,,16.3326,,,14.4139,16.474,,14.4636,,,,14.0,,25.0
010168,,,,,1.0187,,,,,,4.7519,,,,,,4.6647,,,,,,,
010169,,,,1.038,,,,,,17.7477,,,,,,17.0981,,,,,,,,
010173,,,,,,0.9608,,,,,,11.219,,,,,,11.6762,,,,,,
020001,0.8683,0.9377,0.9306,0.9086,0.9344,0.9801,10.0745,9.0915,17.1378,17.2975,5.2156,14.2429,11.6019,9.6957,18.4152,19.0372,5.5815,14.5316,34.0,15.0,19.0,75.0,,38.0
020006,1.0635,,0.9014,0.9312,1.0287,0.9419,14.2744,,15.994,19.0712,6.6738,15.9741,13.422,,17.7433,20.48,6.4876,16.9589,27.0,,11.0,44.0,,45.0
020008,,,1.0332,1.0125,,0.9563,,,16.9642,16.3844,,12.1865,,,16.4194,16.1823,,12.7435,,,11.0,12.0,,
020012,1.0156,,0.9383,0.8938,1.0329,0.9813,11.1351,,12.9937,15.865,3.645,13.1256,10.9636,,13.8484,17.7491,3.5288,13.3764,,,,15.0,,19.0
020017,0.9844,1.0817,1.1043,1.0988,1.1659,1.0835,11.2772,9.9634,19.4912,20.8572,4.9774,16.432,11.4556,9.2108,17.6508,18.982,4.269,15.1656,14.0,,22.0,54.0,23.0,54.0
020018,,,,0.9884,,0.9046,,,,15.6765,,12.2177,,,,15.8601,,13.5062,,,,,,
020024,,,1.1171,1.2271,0.7536,1.0009,,,19.7889,23.1068,3.4719,15.3481,,,17.7151,18.8301,4.607,15.3338,,,32.0,57.0,,26.0
020026,0.9474,,0.9659,1.0516,0.805,0.9657,10.013,,18.2364,18.8819,3.3539,13.5492,10.5683,,18.881,17.9553,4.1662,14.0306,,,,27.0,,22.0
030002,0.9106,0.8275,0.9951,1.0702,,1.0239,12.2404,8.7736,16.4343,23.0685,,17.3193,13.4419,10.6025,16.5151,21.5548,,16.9157,,,,72.0,,43.0
030006,1.2525,0.94,0.9884,1.1397,1.1705,0.9873,14.2316,9.0359,16.4095,20.781,5.4806,14.4982,11.3621,9.613,16.6028,18.234,4.6822,14.6841,56.0,,30.0,140.0,12.0,86.0
030007,1.0567,,0.8955,0.8909,,0.8669,12.6559,,14.474,16.8679,,11.9608,11.9767,,16.1637,18.9345,,13.7967,12.0,,,20.0,,21.0
030010,1.023,0.9939,1.0287,0.9997,,0.993,13.5077,10.9774,15.0346,18.3558,,14.5956,13.2038,11.0452,14.6155,18.3614,,14.6985,26.0,,,31.0,,28.0
030011,1.0497,,1.0074,0.9977,0.9612,0.9507,12.8711,,15.693,18.1104,4.9449,13.6242,12.2621,,15.5784,18.1525,5.1443,14.331,18.0,,,27.0,,26.0
030012,0.8589,1.0627,0.9326,1.0576,0.927,1.0532,9.3486,10.4113,13.8214,18.6356,4.6272,13.7789,10.8841,9.7967,14.8204,17.6209,4.9914,13.0835,31.0,15.0,24.0,94.0,,98.0
030013,0.9285,0.8942,0.9788,1.1265,1.0112,0.9457,11.9171,9.4323,15.5211,20.4546,6.2363,14.2035,12.8353,10.5478,15.857,18.1572,6.1671,15.0198,30.0,,23.0,117.0,,78.0
030014,0.9855,,0.9785,1.0705,1.0012,0.9124,12.2465,,16.7793,19.8571,5.614,13.1214,12.4273,,17.148,18.5487,5.6071,14.3819,12.0,,,49.0,,38.0
030016,0.9997,,1.0108,1.0672,,1.0745,9.8574,,13.9585,19.4575,,16.471,9.8601,,13.8091,18.2317,,15.3286,,,,43.0,,59.0
030022,,,,1.0638,,1.0176,,,,19.7462,,14.6565,,,,18.5614,,14.4034,,,,12.0,,
030023,0.9336,1.0499,0.9565,0.9976,0.9117,1.0491,10.2713,10.0907,14.2098,19.7194,4.4674,14.565,11.002,9.6114,14.8562,19.7662,4.9002,13.8834,14.0,,,58.0,,41.0
030024,0.9788,1.0649,1.0173,0.9678,,1.0131,13.0881,10.3145,14.6274,19.2473,,14.994,13.371,9.6856,14.378,19.8885,,14.7996,23.0,,17.0,34.0,,37.0
030030,,,,0.9673,,1.0229,,,,19.553,,15.5245,,,,20.2148,,15.1774,,,,,,13.0
030036,1.0949,1.0055,0.9499,0.9304,,0.9155,13.9811,9.73,17.2114,18.3266,,14.9781,12.7693,9.6766,18.1191,19.6967,,16.3613,60.0,16.0,26.0,122.0,,100.0
030038,1.0426,,0.9674,1.06,0.8595,1.023,12.8003,,16.737,19.5874,3.9635,15.408,12.277,,17.3003,18.4783,4.6114,15.0609,19.0,,16.0,80.0,,69.0
030043,1.0669,,1.0169,1.0009,0.9551,1.0555,10.9087,,15.5041,18.5686,5.326,14.4482,10.2243,,15.2467,18.5526,5.5763,13.6882,14.0,,15.0,32.0,,47.0
030055,0.9308,,0.951,1.007,,1.0141,13.0717,,14.2499,19.2004,,15.172,14.0439,,14.984,19.0667,,14.9609,,,,51.0,,56.0
030061,1.0917,1.0321,0.9815,1.0647,0.9001,1.0319,14.0562,10.9507,16.672,21.0911,5.3719,16.301,12.8757,10.6097,16.9865,19.8096,5.9683,15.7963,41.0,19.0,36.0,167.0,,148.0
030062,1.0202,,0.9404,0.9655,1.0294,0.9911,9.6928,,11.9054,16.2632,6.657,12.9413,9.5008,,12.6595,16.8449,6.4669,13.0577,,,,26.0,,31.0
030064,0.9832,0.9283,0.9748,0.9175,,0.9674,13.4904,10.4378,16.3372,19.6792,,17.1762,13.7205,11.2438,16.7597,21.4481,,17.7555,16.0,,,36.0,,52.0
030065,1.0183,1.0219,1.0177,0.976,,1.1307,12.6018,9.6221,18.9941,18.2403,,17.8738,12.3755,9.4164,18.6641,18.6892,,15.8076,27.0,,26.0,59.0,,119.0
030069,0.9938,1.037,0.9997,1.0174,0.8585,1.0129,12.0612,14.2846,17.0216,19.6104,5.0162,15.0031,12.1369,13.7753,17.0267,19.2741,5.8428,14.8127,22.0,12.0,25.0,44.0,,37.0
030071,,,,1.0421,,1.0397,,,,19.9609,,11.608,,,,19.1545,,11.1645,,,,,,
030073,,,,,,0.945,,,,,,12.0512,,,,,,12.7531,,,,,,
030083,,,0.9412,1.0001,0.9647,0.9049,,,15.7549,19.032,4.2528,13.8592,,,16.7389,19.0294,4.4085,15.3164,,,,12.0,,16.0
030084,,,,1.0329,,1.0551,,,,16.4194,,10.6106,,,,15.8967,,10.0569,,,,,,12.0
030085,0.996,1.0329,1.0291,0.9584,0.9234,0.9113,10.8237,9.3933,16.9487,17.1233,5.0433,13.1963,10.8675,9.0942,16.4695,17.8659,5.4614,14.4815,30.0,12.0,18.0,72.0,,42.0
030087,1.0043,1.1982,1.0635,1.0378,1.0251,1.0559,12.1212,10.3798,17.715,19.3729,4.7182,15.299,12.0699,8.6628,16.6577,18.6664,4.6027,14.4884,35.0,19.0,27.0,147.0,,109.0
030088,,,0.9019,0.9907,1.039,0.9228,,,15.447,19.3019,6.5483,14.5362,,,17.1263,19.484,6.3025,15.7516,,,16.0,69.0,,114.0
030089,1.0136,0.9526,1.0189,0.9232,,1.0071,13.7237,10.2034,17.8763,19.0878,,16.6993,13.5399,10.711,17.5455,20.6765,,16.5822,21.0,,23.0,69.0,,97.0
030092,1.0147,1.1604,1.0243,1.0534,1.2114,0.9732,12.1937,10.5257,17.1545,20.4076,6.3195,15.2766,12.0165,9.0704,16.7472,19.374,5.2166,15.6973,20.0,,17.0,75.0,,57.0
030093,0.9993,,1.0316,0.9646,0.8558,1.0877,11.9268,,18.2539,19.0011,5.8608,17.0138,11.9357,,17.6951,19.6981,6.8483,15.6417,33.0,,43.0,138.0,,185.0
030094,1.028,1.0222,1.0175,1.0098,0.9477,0.9792,13.159,10.2899,16.267,19.4552,4.3324,15.6537,12.8011,10.0663,15.9867,19.2664,4.5717,15.9863,46.0,16.0,11.0,83.0,,49.0
030101,0.9899,,1.0444,0.9718,0.9317,0.9604,11.7853,,17.3301,19.7227,4.076,14.8175,11.9052,,16.5935,20.2952,4.3749,15.4277,18.0,,21.0,34.0,,24.0
030103,1.0191,1.0827,0.917,0.919,1.152,0.9254,13.4536,10.9369,17.5071,18.8761,6.602,15.5037,13.2018,10.1015,19.0915,20.5391,5.7311,16.7533,35.0,12.0,19.0,180.0,12.0,163.0
030105,0.9856,1.1004,,0.9019,,0.9771,11.0436,10.8029,,16.3698,,15.6283,11.2047,9.8176,,18.1493,,15.9954,46.0,23.0,,63.0,,
030107,,,,,0.7975,,,,,,3.4799,,,,,,4.3633,,,,,,22.0,
030108,,,,,1.0051,,,,,,4.7365,,,,,,4.7123,,,,,,,
030110,1.0025,,0.9767,0.9599,,1.0396,11.4018,,15.3546,19.2448,,15.8074,11.3729,,15.7206,20.0488,,15.2057,17.0,,,34.0,,53.0
030111,1.0419,,0.9924,0.9937,,0.9679,18.379,,21.7117,20.3223,,16.4327,17.6403,,21.877,20.4503,,16.9777,,,,16.0,,18.0
030112,,,,,1.2591,,,,,,5.131,,,,,,4.075,,,,,,16.0,
030113,,,,,,0.969,,,,,,8.8519,,,,,,9.1348,,,,,,
030114,1.0231,,0.9355,0.9694,0.7985,0.9838,10.6788,,13.8375,16.8816,4.058,12.6191,10.438,,14.792,17.4149,5.0818,12.8266,,,,51.0,,43.0
030115,0.9489,1.0156,1.0232,1.0283,,1.0038,12.0963,10.3821,17.1642,20.4477,,16.363,12.7474,10.2227,16.7755,19.8841,,16.3007,,,14.0,64.0,,50.0
030117,,,1.0003,0.9768,,0.9673,,,14.2215,16.285,,13.1533,,,14.2169,16.6718,,13.5982,,,,,,
030119,1.0629,,0.986,1.0685,0.9824,0.996,14.9451,,18.4552,21.5966,5.8575,15.7909,14.0603,,18.7181,20.2116,5.9625,15.855,25.0,,27.0,104.0,,79.0
