facility_id,hcahps_pct_h_clean_hsp_a_p,hcahps_pct_h_clean_hsp_sn_p,hcahps_pct_h_clean_hsp_u_p,hcahps_pct_h_comp_1_a_p,hcahps_pct_h_comp_1_sn_p,hcahps_pct_h_comp_1_u_p,hcahps_pct_h_comp_2_a_p,hcahps_pct_h_comp_2_sn_p,hcahps_pct_h_comp_2_u_p,hcahps_pct_h_comp_5_a_p,hcahps_pct_h_comp_5_sn_p,hcahps_pct_h_comp_5_u_p,hcahps_pct_h_comp_6_n_p,hcahps_pct_h_comp_6_y_p,hcahps_pct_h_disch_help_n_p,hcahps_pct_h_disch_help_y_p,hcahps_pct_h_doctor_explain_a_p,hcahps_pct_h_doctor_explain_sn_p,hcahps_pct_h_doctor_explain_u_p,hcahps_pct_h_doctor_listen_a_p,hcahps_pct_h_doctor_listen_sn_p,hcahps_pct_h_doctor_listen_u_p,hcahps_pct_h_doctor_respect_a_p,hcahps_pct_h_doctor_respect_sn_p,hcahps_pct_h_doctor_respect_u_p,hcahps_pct_h_hsp_rating_0_6,hcahps_pct_h_hsp_rating_7_8,hcahps_pct_h_hsp_rating_9_10,hcahps_pct_h_med_for_a_p,hcahps_pct_h_med_for_sn_p,hcahps_pct_h_med_for_u_p,hcahps_pct_h_nurse_explain_a_p,hcahps_pct_h_nurse_explain_sn_p,hcahps_pct_h_nurse_explain_u_p,hcahps_pct_h_nurse_listen_a_p,hcahps_pct_h_nurse_listen_sn_p,hcahps_pct_h_nurse_listen_u_p,hcahps_pct_h_nurse_respect_a_p,hcahps_pct_h_nurse_respect_sn_p,hcahps_pct_h_nurse_respect_u_p,hcahps_pct_h_quiet_hsp_a_p,hcahps_pct_h_quiet_hsp_sn_p,hcahps_pct_h_quiet_hsp_u_p,hcahps_pct_h_recmnd_dn,hcahps_pct_h_recmnd_dy,hcahps_pct_h_recmnd_py,hcahps_pct_h_side_effects_a_p,hcahps_pct_h_side_effects_sn_p,hcahps_pct_h_side_effects_u_p,hcahps_pct_h_symptoms_n_p,hcahps_pct_h_symptoms_y_p,hcahps_linear_h_clean_linear_score,hcahps_linear_h_comp_1_linear_score,hcahps_linear_h_comp_2_linear_score,hcahps_linear_h_comp_5_linear_score,hcahps_linear_h_comp_6_linear_score,hcahps_linear_h_hsp_rating_linear_score,hcahps_linear_h_quiet_linear_score,hcahps_linear_h_recmnd_linear_score,hcahps_stars_h_clean_star_rating,hcahps_stars_h_comp_1_star_rating,hcahps_stars_h_comp_2_star_rating,hcahps_stars_h_comp_5_star_rating,hcahps_stars_h_comp_6_star_rating,hcahps_stars_h_hsp_rating_star_rating,hcahps_stars_h_quiet_star_rating,hcahps_stars_h_recmnd_star_rating,hcahps_stars_h_star_rating
301306,90.0,4.0,6.0,76.0,6.0,18.0,78.0,12.0,10.0,65.0,26.0,9.0,15.0,85.0,,,,,,,,,,,,13.0,21.0,66.0,,,,,,,,,,,,,49.0,7.0,44.0,15.0,60.0,25.0,,,,,,,,,,,,,,,,,,,,,,
301307,83.0,6.0,11.0,87.0,1.0,12.0,86.0,3.0,11.0,67.0,12.0,21.0,10.0,90.0,11.0,89.0,82.0,3.0,15.0,84.0,3.0,13.0,92.0,2.0,6.0,3.0,13.0,84.0,78.0,5.0,17.0,81.0,2.0,17.0,88.0,1.0,11.0,92.0,1.0,7.0,54.0,10.0,36.0,3.0,78.0,19.0,56.0,19.0,25.0,9.0,91.0,92.0,95.0,95.0,84.0,90.0,93.0,81.0,91.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0
301308,81.0,3.0,16.0,82.0,2.0,16.0,79.0,6.0,15.0,62.0,15.0,23.0,12.0,88.0,8.0,92.0,72.0,7.0,21.0,81.0,6.0,13.0,85.0,5.0,10.0,6.0,18.0,76.0,78.0,5.0,17.0,76.0,3.0,21.0,79.0,2.0,19.0,89.0,2.0,9.0,59.0,5.0,36.0,5.0,71.0,24.0,47.0,26.0,27.0,16.0,84.0,,,,,,,,,,,,,,,,,
301309,75.0,7.0,18.0,83.0,3.0,14.0,80.0,4.0,16.0,64.0,20.0,16.0,10.0,90.0,12.0,88.0,75.0,6.0,19.0,79.0,4.0,17.0,87.0,3.0,10.0,5.0,15.0,80.0,75.0,9.0,16.0,77.0,4.0,19.0,83.0,4.0,13.0,89.0,1.0,10.0,62.0,9.0,29.0,3.0,72.0,25.0,53.0,31.0,16.0,8.0,92.0,89.0,93.0,92.0,78.0,89.0,90.0,84.0,90.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
301310,79.0,3.0,18.0,81.0,5.0,14.0,81.0,4.0,15.0,62.0,10.0,28.0,6.0,94.0,9.0,91.0,78.0,6.0,16.0,81.0,4.0,15.0,84.0,3.0,13.0,10.0,24.0,66.0,74.0,3.0,23.0,83.0,4.0,13.0,77.0,6.0,17.0,84.0,6.0,10.0,61.0,9.0,30.0,11.0,60.0,29.0,49.0,18.0,33.0,4.0,96.0,92.0,92.0,92.0,83.0,93.0,87.0,84.0,81.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,4.0
301311,84.0,3.0,13.0,86.0,3.0,11.0,82.0,8.0,10.0,74.0,15.0,11.0,8.0,92.0,10.0,90.0,78.0,8.0,14.0,83.0,9.0,8.0,84.0,7.0,9.0,6.0,11.0,83.0,85.0,9.0,6.0,82.0,4.0,14.0,88.0,3.0,9.0,89.0,1.0,10.0,65.0,8.0,27.0,4.0,75.0,21.0,63.0,22.0,15.0,6.0,94.0,93.0,94.0,91.0,83.0,91.0,91.0,85.0,90.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0
301312,79.0,9.0,12.0,87.0,3.0,10.0,86.0,4.0,10.0,64.0,18.0,18.0,10.0,90.0,9.0,91.0,83.0,4.0,13.0,85.0,4.0,11.0,88.0,3.0,9.0,9.0,16.0,75.0,75.0,9.0,16.0,81.0,3.0,16.0,87.0,3.0,10.0,92.0,3.0,5.0,57.0,8.0,35.0,4.0,73.0,23.0,54.0,26.0,20.0,11.0,89.0,89.0,95.0,94.0,79.0,88.0,90.0,82.0,89.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0
310001,69.0,9.0,22.0,76.0,6.0,18.0,77.0,6.0,17.0,57.0,23.0,20.0,15.0,85.0,16.0,84.0,72.0,7.0,21.0,76.0,7.0,17.0,84.0,4.0,12.0,9.0,19.0,72.0,73.0,11.0,16.0,72.0,8.0,20.0,73.0,6.0,21.0,82.0,4.0,14.0,51.0,16.0,33.0,6.0,74.0,20.0,42.0,36.0,22.0,13.0,87.0,86.0,90.0,90.0,74.0,85.0,88.0,77.0,88.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0
310002,65.0,12.0,23.0,71.0,10.0,19.0,75.0,7.0,18.0,57.0,24.0,19.0,19.0,81.0,20.0,80.0,68.0,8.0,24.0,73.0,8.0,19.0,82.0,5.0,13.0,14.0,24.0,62.0,69.0,12.0,19.0,67.0,12.0,21.0,69.0,11.0,20.0,78.0,8.0,14.0,53.0,16.0,31.0,9.0,61.0,30.0,44.0,35.0,21.0,19.0,81.0,83.0,86.0,88.0,73.0,80.0,84.0,78.0,83.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
310003,75.0,7.0,18.0,74.0,8.0,18.0,72.0,10.0,18.0,52.0,27.0,21.0,18.0,82.0,20.0,80.0,66.0,12.0,22.0,71.0,11.0,18.0,79.0,7.0,14.0,13.0,26.0,61.0,66.0,15.0,19.0,70.0,10.0,20.0,71.0,8.0,21.0,80.0,6.0,14.0,50.0,16.0,34.0,12.0,60.0,28.0,37.0,40.0,23.0,15.0,85.0,89.0,88.0,87.0,70.0,82.0,84.0,76.0,81.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
310005,66.0,12.0,22.0,81.0,4.0,15.0,80.0,4.0,16.0,60.0,21.0,19.0,14.0,86.0,17.0,83.0,75.0,5.0,20.0,77.0,4.0,19.0,87.0,2.0,11.0,9.0,22.0,69.0,76.0,7.0,17.0,77.0,6.0,17.0,79.0,5.0,16.0,88.0,2.0,10.0,47.0,18.0,35.0,6.0,66.0,28.0,45.0,35.0,20.0,12.0,88.0,84.0,92.0,92.0,76.0,85.0,87.0,75.0,86.0,3.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0
310006,75.0,6.0,19.0,71.0,8.0,21.0,75.0,5.0,20.0,54.0,26.0,20.0,21.0,79.0,26.0,74.0,70.0,6.0,24.0,73.0,5.0,22.0,82.0,4.0,14.0,10.0,24.0,66.0,71.0,12.0,17.0,66.0,10.0,24.0,67.0,10.0,23.0,79.0,5.0,16.0,57.0,10.0,33.0,9.0,58.0,33.0,37.0,40.0,23.0,16.0,84.0,89.0,88.0,90.0,73.0,79.0,86.0,82.0,82.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0
310008,77.0,6.0,17.0,80.0,5.0,15.0,79.0,5.0,16.0,59.0,20.0,21.0,15.0,85.0,15.0,85.0,75.0,6.0,19.0,78.0,5.0,17.0,86.0,3.0,11.0,8.0,19.0,73.0,71.0,8.0,21.0,76.0,6.0,18.0,78.0,5.0,17.0,86.0,3.0,11.0,49.0,17.0,34.0,5.0,74.0,21.0,47.0,32.0,21.0,14.0,86.0,90.0,91.0,91.0,76.0,85.0,89.0,76.0,89.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,3.0
310009,72.0,9.0,19.0,76.0,6.0,18.0,76.0,6.0,18.0,60.0,21.0,19.0,16.0,84.0,16.0,84.0,70.0,8.0,22.0,73.0,6.0,21.0,83.0,4.0,13.0,13.0,27.0,60.0,71.0,12.0,17.0,73.0,8.0,19.0,73.0,6.0,21.0,84.0,5.0,11.0,44.0,21.0,35.0,9.0,60.0,31.0,49.0,31.0,20.0,15.0,85.0,87.0,90.0,89.0,75.0,84.0,84.0,73.0,82.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0
310010,73.0,9.0,18.0,77.0,5.0,18.0,74.0,6.0,20.0,63.0,18.0,19.0,16.0,84.0,16.0,84.0,72.0,6.0,22.0,71.0,5.0,24.0,81.0,5.0,14.0,10.0,18.0,72.0,78.0,5.0,17.0,72.0,6.0,22.0,75.0,5.0,20.0,84.0,5.0,11.0,60.0,11.0,29.0,6.0,76.0,18.0,47.0,30.0,23.0,17.0,83.0,88.0,90.0,89.0,79.0,83.0,88.0,82.0,89.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0
310012,85.0,5.0,10.0,78.0,5.0,17.0,76.0,5.0,19.0,59.0,22.0,19.0,15.0,85.0,17.0,83.0,72.0,7.0,21.0,74.0,6.0,20.0,83.0,4.0,13.0,8.0,17.0,75.0,73.0,10.0,17.0,73.0,6.0,21.0,74.0,5.0,21.0,85.0,3.0,12.0,68.0,6.0,26.0,5.0,78.0,17.0,44.0,35.0,21.0,13.0,87.0,93.0,91.0,90.0,75.0,85.0,89.0,87.0,90.0,5.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0
310014,65.0,18.0,17.0,78.0,7.0,15.0,77.0,7.0,16.0,56.0,26.0,18.0,15.0,85.0,16.0,84.0,71.0,8.0,21.0,75.0,7.0,18.0,87.0,5.0,8.0,11.0,19.0,70.0,68.0,14.0,18.0,74.0,8.0,18.0,75.0,7.0,18.0,85.0,5.0,10.0,49.0,15.0,36.0,8.0,70.0,22.0,44.0,37.0,19.0,14.0,86.0,80.0,90.0,90.0,72.0,85.0,86.0,76.0,86.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0
310015,73.0,9.0,18.0,79.0,5.0,16.0,76.0,6.0,18.0,58.0,22.0,20.0,14.0,86.0,16.0,84.0,70.0,7.0,23.0,74.0,6.0,20.0,83.0,4.0,13.0,8.0,17.0,75.0,73.0,10.0,17.0,74.0,6.0,20.0,76.0,5.0,19.0,86.0,3.0,11.0,51.0,15.0,34.0,5.0,80.0,15.0,43.0,34.0,23.0,12.0,88.0,87.0,91.0,90.0,75.0,86.0,89.0,77.0,91.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,5.0,3.0
310016,70.0,13.0,17.0,75.0,9.0,16.0,74.0,10.0,16.0,58.0,25.0,17.0,21.0,79.0,22.0,78.0,66.0,15.0,19.0,72.0,11.0,17.0,84.0,4.0,12.0,18.0,25.0,57.0,73.0,14.0,13.0,69.0,13.0,18.0,75.0,9.0,16.0,82.0,6.0,12.0,53.0,16.0,31.0,12.0,53.0,35.0,43.0,36.0,21.0,19.0,81.0,85.0,88.0,87.0,73.0,78.0,80.0,77.0,78.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0
310017,70.0,10.0,20.0,81.0,4.0,15.0,77.0,6.0,17.0,62.0,20.0,18.0,13.0,87.0,14.0,86.0,73.0,6.0,21.0,75.0,6.0,19.0,84.0,4.0,12.0,8.0,24.0,68.0,76.0,8.0,16.0,76.0,6.0,18.0,78.0,4.0,18.0,88.0,2.0,10.0,53.0,12.0,35.0,5.0,66.0,29.0,48.0,32.0,20.0,11.0,89.0,86.0,92.0,90.0,77.0,86.0,88.0,79.0,86.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0
310019,67.0,11.0,22.0,71.0,9.0,20.0,75.0,8.0,17.0,53.0,29.0,18.0,18.0,82.0,21.0,79.0,69.0,10.0,21.0,73.0,9.0,18.0,82.0,6.0,12.0,15.0,27.0,58.0,66.0,15.0,19.0,66.0,11.0,23.0,68.0,10.0,22.0,79.0,6.0,15.0,47.0,21.0,32.0,11.0,56.0,33.0,39.0,43.0,18.0,15.0,85.0,84.0,87.0,88.0,69.0,82.0,83.0,73.0,80.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
31001F,70.0,14.0,16.0,77.0,5.0,18.0,81.0,5.0,14.0,63.0,19.0,18.0,15.0,85.0,17.0,83.0,78.0,5.0,17.0,80.0,4.0,16.0,88.0,3.0,9.0,12.0,22.0,66.0,76.0,9.0,15.0,73.0,5.0,22.0,77.0,5.0,18.0,85.0,2.0,13.0,59.0,11.0,30.0,7.0,68.0,25.0,50.0,30.0,20.0,11.0,89.0,84.0,91.0,92.0,77.0,85.0,86.0,81.0,86.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0
310022,66.0,14.0,20.0,80.0,5.0,15.0,76.0,7.0,17.0,56.0,25.0,19.0,17.0,83.0,18.0,82.0,71.0,9.0,20.0,74.0,8.0,18.0,83.0,5.0,12.0,11.0,19.0,70.0,70.0,15.0,15.0,78.0,7.0,15.0,76.0,6.0,18.0,86.0,3.0,11.0,51.0,12.0,37.0,6.0,70.0,24.0,42.0,36.0,22.0,16.0,84.0,83.0,91.0,89.0,73.0,83.0,87.0,79.0,87.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0
310024,72.0,7.0,21.0,78.0,5.0,17.0,74.0,8.0,18.0,65.0,18.0,17.0,16.0,84.0,18.0,82.0,71.0,11.0,18.0,72.0,8.0,20.0,80.0,5.0,15.0,9.0,25.0,66.0,75.0,9.0,16.0,74.0,7.0,19.0,75.0,5.0,20.0,86.0,3.0,11.0,57.0,12.0,31.0,6.0,64.0,30.0,55.0,27.0,18.0,14.0,86.0,88.0,91.0,88.0,80.0,83.0,87.0,81.0,85.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0
310025,62.0,17.0,21.0,68.0,11.0,21.0,71.0,10.0,19.0,48.0,31.0,21.0,16.0,84.0,21.0,79.0,66.0,11.0,23.0,67.0,12.0,21.0,80.0,6.0,14.0,18.0,26.0,56.0,62.0,15.0,23.0,63.0,14.0,23.0,66.0,11.0,23.0,75.0,7.0,18.0,51.0,19.0,30.0,11.0,51.0,38.0,35.0,48.0,17.0,12.0,88.0,80.0,85.0,87.0,67.0,83.0,80.0,76.0,78.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0
310027,67.0,11.0,22.0,70.0,10.0,20.0,73.0,9.0,18.0,54.0,27.0,19.0,20.0,80.0,21.0,79.0,67.0,12.0,21.0,69.0,10.0,21.0,82.0,5.0,13.0,14.0,28.0,58.0,68.0,14.0,18.0,64.0,12.0,24.0,67.0,11.0,22.0,79.0,7.0,14.0,47.0,23.0,30.0,11.0,58.0,31.0,40.0,39.0,21.0,19.0,81.0,84.0,86.0,87.0,71.0,80.0,83.0,73.0,81.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
310028,80.0,5.0,15.0,79.0,5.0,16.0,74.0,7.0,19.0,56.0,24.0,20.0,15.0,85.0,15.0,85.0,69.0,9.0,22.0,72.0,8.0,20.0,82.0,4.0,14.0,11.0,24.0,65.0,71.0,11.0,18.0,76.0,7.0,17.0,75.0,6.0,19.0,86.0,4.0,10.0,48.0,17.0,35.0,9.0,63.0,28.0,42.0,37.0,21.0,16.0,84.0,91.0,91.0,88.0,73.0,84.0,85.0,76.0,84.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0
310029,57.0,18.0,25.0,76.0,6.0,18.0,75.0,7.0,18.0,49.0,27.0,24.0,17.0,83.0,19.0,81.0,68.0,8.0,24.0,73.0,8.0,19.0,83.0,6.0,11.0,14.0,28.0,58.0,64.0,13.0,23.0,73.0,7.0,20.0,72.0,7.0,21.0,82.0,4.0,14.0,42.0,21.0,37.0,10.0,59.0,31.0,35.0,41.0,24.0,15.0,85.0,77.0,90.0,89.0,69.0,83.0,84.0,72.0,82.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0
310031,61.0,14.0,25.0,83.0,3.0,14.0,80.0,4.0,16.0,65.0,18.0,17.0,9.0,91.0,9.0,91.0,75.0,5.0,20.0,80.0,4.0,16.0,86.0,2.0,12.0,6.0,17.0,77.0,81.0,7.0,12.0,80.0,4.0,16.0,81.0,3.0,16.0,88.0,2.0,10.0,46.0,16.0,38.0,3.0,84.0,13.0,48.0,30.0,22.0,8.0,92.0,81.0,93.0,92.0,79.0,90.0,91.0,75.0,93.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,5.0,4.0
310032,68.0,12.0,20.0,80.0,4.0,16.0,77.0,6.0,17.0,61.0,21.0,18.0,11.0,89.0,10.0,90.0,72.0,6.0,22.0,74.0,7.0,19.0,83.0,4.0,13.0,10.0,26.0,64.0,77.0,9.0,14.0,77.0,5.0,18.0,77.0,5.0,18.0,87.0,3.0,10.0,55.0,13.0,32.0,7.0,59.0,34.0,45.0,32.0,23.0,12.0,88.0,84.0,92.0,90.0,76.0,88.0,86.0,80.0,83.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0
310034,72.0,8.0,20.0,82.0,3.0,15.0,78.0,5.0,17.0,64.0,19.0,17.0,15.0,85.0,15.0,85.0,73.0,7.0,20.0,77.0,5.0,18.0,85.0,4.0,11.0,6.0,20.0,74.0,76.0,9.0,15.0,79.0,5.0,16.0,79.0,3.0,18.0,88.0,2.0,10.0,52.0,14.0,34.0,4.0,73.0,23.0,51.0,29.0,20.0,15.0,85.0,87.0,93.0,91.0,78.0,85.0,90.0,78.0,89.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0
310038,72.0,8.0,20.0,77.0,5.0,18.0,76.0,6.0,18.0,60.0,21.0,19.0,13.0,87.0,15.0,85.0,71.0,8.0,21.0,74.0,7.0,19.0,83.0,4.0,13.0,10.0,23.0,67.0,74.0,10.0,16.0,72.0,7.0,21.0,75.0,6.0,19.0,84.0,3.0,13.0,45.0,20.0,35.0,7.0,69.0,24.0,46.0,32.0,22.0,12.0,88.0,87.0,90.0,90.0,76.0,86.0,87.0,73.0,86.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0
310039,67.0,13.0,20.0,73.0,7.0,20.0,71.0,7.0,22.0,55.0,25.0,20.0,18.0,82.0,19.0,81.0,64.0,9.0,27.0,70.0,7.0,23.0,79.0,5.0,16.0,13.0,28.0,59.0,70.0,13.0,17.0,68.0,9.0,23.0,70.0,8.0,22.0,80.0,4.0,16.0,44.0,21.0,35.0,9.0,59.0,32.0,40.0,38.0,22.0,16.0,84.0,84.0,88.0,88.0,72.0,82.0,84.0,72.0,82.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
310040,56.0,17.0,27.0,71.0,9.0,20.0,72.0,8.0,20.0,58.0,23.0,19.0,20.0,80.0,19.0,81.0,64.0,11.0,25.0,71.0,7.0,22.0,79.0,5.0,16.0,14.0,30.0,56.0,74.0,13.0,13.0,67.0,11.0,22.0,68.0,9.0,23.0,78.0,6.0,16.0,47.0,21.0,32.0,12.0,54.0,34.0,42.0,34.0,24.0,22.0,78.0,78.0,87.0,87.0,74.0,78.0,81.0,74.0,79.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
310041,66.0,10.0,24.0,77.0,6.0,17.0,71.0,7.0,22.0,57.0,24.0,19.0,15.0,85.0,16.0,84.0,65.0,9.0,26.0,68.0,9.0,23.0,79.0,5.0,16.0,13.0,27.0,60.0,72.0,12.0,16.0,72.0,7.0,21.0,75.0,6.0,19.0,84.0,3.0,13.0,39.0,21.0,40.0,9.0,55.0,36.0,42.0,37.0,21.0,14.0,86.0,85.0,90.0,87.0,73.0,84.0,84.0,71.0,81.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0
310044,67.0,11.0,22.0,72.0,6.0,22.0,72.0,7.0,21.0,55.0,26.0,19.0,16.0,84.0,19.0,81.0,66.0,9.0,25.0,70.0,9.0,21.0,80.0,5.0,15.0,11.0,24.0,65.0,70.0,12.0,18.0,69.0,8.0,23.0,68.0,6.0,26.0,80.0,4.0,16.0,51.0,15.0,34.0,7.0,67.0,26.0,40.0,40.0,20.0,14.0,86.0,84.0,89.0,88.0,72.0,83.0,86.0,77.0,86.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0
310045,73.0,8.0,19.0,80.0,5.0,15.0,78.0,5.0,17.0,60.0,22.0,18.0,18.0,82.0,20.0,80.0,73.0,7.0,20.0,78.0,6.0,16.0,84.0,4.0,12.0,6.0,18.0,76.0,76.0,10.0,14.0,75.0,6.0,19.0,78.0,4.0,18.0,87.0,3.0,10.0,56.0,13.0,31.0,4.0,78.0,18.0,44.0,34.0,22.0,15.0,85.0,88.0,92.0,91.0,76.0,82.0,90.0,80.0,91.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,5.0,3.0
310047,69.0,11.0,20.0,77.0,5.0,18.0,77.0,6.0,17.0,57.0,24.0,19.0,12.0,88.0,14.0,86.0,72.0,6.0,22.0,75.0,7.0,18.0,83.0,5.0,12.0,9.0,25.0,66.0,72.0,9.0,19.0,74.0,7.0,19.0,74.0,5.0,21.0,84.0,2.0,14.0,50.0,10.0,40.0,5.0,60.0,35.0,41.0,39.0,20.0,10.0,90.0,85.0,91.0,90.0,73.0,87.0,87.0,79.0,85.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0
310048,73.0,7.0,20.0,80.0,4.0,16.0,76.0,6.0,18.0,64.0,18.0,18.0,14.0,86.0,16.0,84.0,71.0,8.0,21.0,74.0,6.0,20.0,84.0,4.0,12.0,9.0,22.0,69.0,77.0,9.0,14.0,75.0,6.0,19.0,78.0,5.0,17.0,87.0,3.0,10.0,48.0,14.0,38.0,6.0,66.0,28.0,51.0,28.0,21.0,13.0,87.0,89.0,92.0,90.0,79.0,85.0,87.0,77.0,86.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0
310050,68.0,12.0,20.0,69.0,7.0,24.0,72.0,7.0,21.0,46.0,30.0,24.0,16.0,84.0,20.0,80.0,67.0,9.0,24.0,70.0,6.0,24.0,79.0,5.0,16.0,12.0,29.0,59.0,65.0,14.0,21.0,64.0,9.0,27.0,67.0,9.0,24.0,77.0,4.0,19.0,51.0,16.0,33.0,10.0,60.0,30.0,28.0,45.0,27.0,13.0,87.0,84.0,88.0,88.0,68.0,84.0,85.0,78.0,83.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0
310051,73.0,7.0,20.0,76.0,5.0,19.0,76.0,5.0,19.0,56.0,24.0,20.0,15.0,85.0,16.0,84.0,71.0,7.0,22.0,75.0,6.0,19.0,83.0,3.0,14.0,10.0,23.0,67.0,71.0,12.0,17.0,71.0,7.0,22.0,74.0,6.0,20.0,82.0,4.0,14.0,47.0,17.0,36.0,6.0,69.0,25.0,42.0,36.0,22.0,13.0,87.0,88.0,90.0,90.0,74.0,85.0,87.0,75.0,87.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0
310052,70.0,9.0,21.0,78.0,5.0,17.0,73.0,6.0,21.0,56.0,23.0,21.0,16.0,84.0,16.0,84.0,66.0,8.0,26.0,70.0,7.0,23.0,81.0,3.0,16.0,9.0,24.0,67.0,73.0,10.0,17.0,73.0,7.0,20.0,75.0,4.0,21.0,85.0,3.0,12.0,44.0,18.0,38.0,5.0,69.0,26.0,40.0,37.0,23.0,15.0,85.0,86.0,91.0,89.0,73.0,84.0,87.0,73.0,87.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0
310054,79.0,6.0,15.0,74.0,7.0,19.0,74.0,6.0,20.0,56.0,22.0,22.0,18.0,82.0,18.0,82.0,70.0,9.0,21.0,71.0,6.0,23.0,82.0,4.0,14.0,11.0,29.0,60.0,69.0,9.0,22.0,70.0,8.0,22.0,72.0,7.0,21.0,80.0,4.0,16.0,48.0,14.0,38.0,8.0,61.0,31.0,42.0,36.0,22.0,18.0,82.0,90.0,89.0,89.0,74.0,82.0,85.0,77.0,83.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0
310057,62.0,13.0,25.0,74.0,6.0,20.0,73.0,7.0,20.0,55.0,25.0,20.0,22.0,78.0,24.0,76.0,67.0,9.0,24.0,74.0,8.0,18.0,79.0,4.0,17.0,16.0,24.0,60.0,70.0,10.0,20.0,72.0,8.0,20.0,71.0,6.0,23.0,79.0,3.0,18.0,40.0,23.0,37.0,13.0,57.0,30.0,40.0,40.0,20.0,19.0,81.0,82.0,89.0,88.0,72.0,78.0,83.0,69.0,80.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0
310058,71.0,4.0,25.0,79.0,7.0,14.0,77.0,8.0,15.0,57.0,28.0,15.0,23.0,77.0,,,,,,,,,,,,4.0,29.0,67.0,,,,,,,,,,,,,54.0,20.0,26.0,3.0,65.0,32.0,,,,,,,,,,,,,,,,,,,,,,
310060,71.0,8.0,21.0,80.0,4.0,16.0,80.0,5.0,15.0,59.0,20.0,21.0,14.0,86.0,15.0,85.0,75.0,7.0,18.0,78.0,5.0,17.0,87.0,3.0,10.0,7.0,22.0,71.0,73.0,8.0,19.0,77.0,6.0,17.0,75.0,5.0,20.0,86.0,2.0,12.0,50.0,14.0,36.0,5.0,67.0,28.0,45.0,32.0,23.0,12.0,88.0,87.0,92.0,91.0,76.0,86.0,88.0,77.0,86.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0
310061,56.0,15.0,29.0,73.0,8.0,19.0,75.0,7.0,18.0,51.0,28.0,21.0,19.0,81.0,18.0,82.0,68.0,9.0,23.0,76.0,7.0,17.0,82.0,4.0,14.0,13.0,27.0,60.0,67.0,13.0,20.0,70.0,10.0,20.0,72.0,9.0,19.0,78.0,6.0,16.0,51.0,16.0,33.0,11.0,55.0,34.0,35.0,44.0,21.0,20.0,80.0,79.0,88.0,89.0,69.0,81.0,83.0,77.0,80.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
